l2id,occasion,time,y,ycom,x,xcom,m,group
43,2,2,6.434962581,6.434962581,3.074760245,3.074760245,0,1
43,3,3,NA,5.710712313,NA,4.036725748,1,1
43,4,4,5.276117471,5.276117471,4.798169915,4.798169915,0,1
43,5,5,6.089345743,6.089345743,2.788595845,2.788595845,0,1
43,6,6,5.288495957,5.288495957,4.182592484,4.182592484,0,1
43,7,7,5.319796663,5.319796663,4.046897646,4.046897646,0,1
43,8,8,4.703958756,4.703958756,3.581403645,3.581403645,0,1
43,9,9,NA,5.574824763,NA,5.146213563,1,1
43,10,10,NA,6.586473566,NA,2.12229206,1,1
43,11,11,5.055916791,5.055916791,3.009160351,3.009160351,0,1
43,12,12,4.97932351,4.97932351,3.274020426,3.274020426,0,1
43,13,13,NA,6.954818618,NA,1.276098935,1,1
43,14,14,NA,4.543943317,NA,4.089923237,1,1
43,15,15,NA,5.402185556,NA,3.391756425,1,1
43,16,16,5.377651239,5.377651239,2.208450522,2.208450522,0,1
43,17,17,5.15471781,5.15471781,3.013532571,3.013532571,0,1
43,18,18,5.057167008,5.057167008,3.694920599,3.694920599,0,1
43,19,19,4.971757027,4.971757027,5.850812993,5.850812993,0,1
44,0,0,3.921580836,3.921580836,3.333877626,3.333877626,0,1
44,1,1,NA,4.696285223,NA,3.632824359,1,1
44,2,2,4.548958284,4.548958284,3.446127208,3.446127208,0,1
44,3,3,4.755396859,4.755396859,3.699104218,3.699104218,0,1
44,4,4,4.510359101,4.510359101,6.073377642,6.073377642,0,1
44,5,5,4.409925023,4.409925023,3.753142923,3.753142923,0,1
44,6,6,3.812218158,3.812218158,5.146224567,5.146224567,0,1
44,7,7,NA,4.24159232,NA,5.517956916,1,1
44,8,8,4.146552295,4.146552295,4.693291687,4.693291687,0,1
44,9,9,4.601409683,4.601409683,4.790225253,4.790225253,0,1
44,10,10,4.193720583,4.193720583,4.834473618,4.834473618,0,1
44,11,11,NA,4.521680947,NA,4.494997729,1,1
44,12,12,4.223711653,4.223711653,5.628217955,5.628217955,0,1
44,13,13,NA,4.848726144,NA,5.077173091,1,1
44,14,14,4.080226785,4.080226785,4.539970454,4.539970454,0,1
44,15,15,4.747468237,4.747468237,3.182386679,3.182386679,0,1
44,16,16,4.695876022,4.695876022,2.024451858,2.024451858,0,1
44,17,17,NA,4.727746012,NA,2.515043759,1,1
44,18,18,4.306075459,4.306075459,5.123236094,5.123236094,0,1
44,19,19,NA,5.091090367,NA,4.1441299,1,1
45,0,0,2.870501203,2.870501203,7.021256321,7.021256321,0,0
45,1,1,3.456957476,3.456957476,6.005459427,6.005459427,0,0
45,2,2,2.743237751,2.743237751,5.302997411,5.302997411,0,0
45,3,3,3.122501773,3.122501773,5.041239682,5.041239682,0,0
45,4,4,3.474542912,3.474542912,4.751761849,4.751761849,0,0
45,5,5,2.829286958,2.829286958,4.67336946,4.67336946,0,0
45,6,6,4.046527179,4.046527179,4.56262607,4.56262607,0,0
45,7,7,2.078722993,2.078722993,2.503212105,2.503212105,0,0
45,8,8,2.280380858,2.280380858,3.4297487,3.4297487,0,0
45,9,9,3.275264613,3.275264613,3.386715901,3.386715901,0,0
45,10,10,2.895933877,2.895933877,4.967193909,4.967193909,0,0
45,11,11,3.489618247,3.489618247,5.5524738,5.5524738,0,0
45,12,12,3.021402319,3.021402319,3.250616306,3.250616306,0,0
45,13,13,3.389747145,3.389747145,5.098080478,5.098080478,0,0
45,14,14,NA,2.383580261,NA,3.606790607,1,0
45,15,15,3.53634178,3.53634178,4.723084803,4.723084803,0,0
45,16,16,2.771535427,2.771535427,3.416841881,3.416841881,0,0
45,17,17,2.844987485,2.844987485,5.023603947,5.023603947,0,0
45,18,18,2.874074916,2.874074916,4.804995465,4.804995465,0,0
45,19,19,2.328973751,2.328973751,3.547380223,3.547380223,0,0
46,0,0,4.334276206,4.334276206,2.9883683,2.9883683,0,0
46,1,1,3.502165022,3.502165022,4.821925946,4.821925946,0,0
46,2,2,3.894032164,3.894032164,3.278529089,3.278529089,0,0
46,3,3,4.194697426,4.194697426,4.128201535,4.128201535,0,0
46,4,4,3.78397463,3.78397463,4.354258804,4.354258804,0,0
46,5,5,4.028212321,4.028212321,4.475355661,4.475355661,0,0
46,6,6,3.527476724,3.527476724,2.893180383,2.893180383,0,0
46,7,7,3.150027741,3.150027741,4.703392229,4.703392229,0,0
46,8,8,4.506314904,4.506314904,2.336191617,2.336191617,0,0
46,9,9,3.633144734,3.633144734,3.40328299,3.40328299,0,0
46,10,10,3.148767206,3.148767206,4.61580751,4.61580751,0,0
46,11,11,4.034161333,4.034161333,3.426774172,3.426774172,0,0
46,12,12,3.402334682,3.402334682,6.218897092,6.218897092,0,0
46,13,13,4.042432724,4.042432724,4.595104167,4.595104167,0,0
46,14,14,4.045246725,4.045246725,3.098079206,3.098079206,0,0
46,15,15,4.023920599,4.023920599,3.099461417,3.099461417,0,0
46,16,16,3.272436611,3.272436611,4.649616084,4.649616084,0,0
46,17,17,3.240011214,3.240011214,5.306191345,5.306191345,0,0
46,18,18,4.551526573,4.551526573,4.713279821,4.713279821,0,0
46,19,19,NA,4.654435778,NA,4.148021183,1,0
47,0,0,4.34354602,4.34354602,4.573211714,4.573211714,0,0
47,1,1,4.233075201,4.233075201,3.376091328,3.376091328,0,0
47,2,2,4.961173374,4.961173374,3.488407269,3.488407269,0,0
47,3,3,3.933199074,3.933199074,4.231477261,4.231477261,0,0
47,4,4,4.900547303,4.900547303,2.724876482,2.724876482,0,0
47,5,5,4.142654506,4.142654506,4.729023922,4.729023922,0,0
47,6,6,4.491080543,4.491080543,3.039233281,3.039233281,0,0
47,7,7,4.282861183,4.282861183,2.413671178,2.413671178,0,0
47,8,8,4.645856104,4.645856104,2.714100109,2.714100109,0,0
47,9,9,4.464018234,4.464018234,2.367828685,2.367828685,0,0
47,10,10,4.416566304,4.416566304,1.93683148,1.93683148,0,0
47,11,11,3.896614579,3.896614579,5.083433942,5.083433942,0,0
47,12,12,4.910375946,4.910375946,4.217972215,4.217972215,0,0
47,13,13,4.071031582,4.071031582,3.812030473,3.812030473,0,0
47,14,14,4.740851653,4.740851653,4.133116201,4.133116201,0,0
47,15,15,3.803118326,3.803118326,6.811978006,6.811978006,0,0
47,16,16,4.486488824,4.486488824,5.410105129,5.410105129,0,0
47,17,17,4.334812419,4.334812419,2.564275985,2.564275985,0,0
47,18,18,4.395656215,4.395656215,5.013514556,5.013514556,0,0
47,19,19,4.190841776,4.190841776,4.622492889,4.622492889,0,0
48,0,0,2.370005673,2.370005673,5.261864326,5.261864326,0,0
48,1,1,5.113820432,5.113820432,3.275628553,3.275628553,0,0
48,2,2,4.003165968,4.003165968,5.491021168,5.491021168,0,0
48,3,3,4.605031301,4.605031301,3.075175024,3.075175024,0,0
48,4,4,NA,4.064776031,NA,5.572791132,1,0
48,5,5,4.128140764,4.128140764,3.713773653,3.713773653,0,0
48,6,6,3.518071256,3.518071256,5.27858043,5.27858043,0,0
48,7,7,2.437579045,2.437579045,8.133954668,8.133954668,0,0
48,8,8,4.496719649,4.496719649,4.329445627,4.329445627,0,0
48,9,9,NA,3.582273925,NA,3.267143238,1,0
48,10,10,5.1904468,5.1904468,5.117960742,5.117960742,0,0
48,11,11,NA,3.870723972,NA,4.047559874,1,0
48,12,12,NA,3.84818678,NA,3.930305186,1,0
48,13,13,2.498589404,2.498589404,4.26735187,4.26735187,0,0
48,14,14,2.698617615,2.698617615,5.137680198,5.137680198,0,0
48,15,15,4.464234279,4.464234279,4.379352853,4.379352853,0,0
48,16,16,3.842724451,3.842724451,4.559281179,4.559281179,0,0
48,17,17,3.483862633,3.483862633,5.839197305,5.839197305,0,0
48,18,18,3.952668701,3.952668701,4.635400858,4.635400858,0,0
48,19,19,4.089868247,4.089868247,3.246457558,3.246457558,0,0
49,0,0,4.174865138,4.174865138,5.242623815,5.242623815,0,0
49,1,1,2.788358731,2.788358731,7.447843853,7.447843853,0,0
49,2,2,2.532940998,2.532940998,2.465851509,2.465851509,0,0
49,3,3,3.23760699,3.23760699,6.608901722,6.608901722,0,0
49,4,4,2.933326767,2.933326767,6.044132196,6.044132196,0,0
49,5,5,2.351447705,2.351447705,6.47030043,6.47030043,0,0
49,6,6,2.501538744,2.501538744,5.203700557,5.203700557,0,0
49,7,7,2.717717233,2.717717233,3.232415336,3.232415336,0,0
49,8,8,3.57696312,3.57696312,4.00683488,4.00683488,0,0
49,9,9,2.658902281,2.658902281,3.501069364,3.501069364,0,0
49,10,10,3.704295155,3.704295155,5.182558076,5.182558076,0,0
49,11,11,1.742546786,1.742546786,5.575661977,5.575661977,0,0
49,12,12,3.168462784,3.168462784,5.367016761,5.367016761,0,0
49,13,13,2.104587117,2.104587117,7.602538649,7.602538649,0,0
49,14,14,2.256550356,2.256550356,4.149151801,4.149151801,0,0
49,15,15,3.550049331,3.550049331,5.609591687,5.609591687,0,0
49,16,16,2.344132398,2.344132398,3.555234262,3.555234262,0,0
49,17,17,3.05779293,3.05779293,6.024778021,6.024778021,0,0
49,18,18,3.263673416,3.263673416,4.896352196,4.896352196,0,0
49,19,19,2.980064056,2.980064056,6.199381397,6.199381397,0,0
50,0,0,2.013675892,2.013675892,6.211697655,6.211697655,0,0
50,1,1,3.107995691,3.107995691,3.750369089,3.750369089,0,0
50,2,2,3.75591891,3.75591891,4.465681463,4.465681463,0,0
50,3,3,3.275080133,3.275080133,5.087092003,5.087092003,0,0
50,4,4,3.450135391,3.450135391,5.029082992,5.029082992,0,0
50,5,5,3.133769817,3.133769817,5.323992316,5.323992316,0,0
50,6,6,3.656242599,3.656242599,4.648753719,4.648753719,0,0
50,7,7,3.023599398,3.023599398,4.99067033,4.99067033,0,0
50,8,8,5.265345467,5.265345467,5.960815838,5.960815838,0,0
50,9,9,NA,3.526004993,NA,3.321870525,1,0
50,10,10,3.401093849,3.401093849,5.239654215,5.239654215,0,0
50,11,11,2.745786369,2.745786369,4.58233472,4.58233472,0,0
50,12,12,3.885659582,3.885659582,5.207912507,5.207912507,0,0
50,13,13,3.107441521,3.107441521,6.308433212,6.308433212,0,0
50,14,14,3.41231683,3.41231683,5.117081399,5.117081399,0,0
50,15,15,2.846851893,2.846851893,4.636831402,4.636831402,0,0
50,16,16,3.769172847,3.769172847,5.280746877,5.280746877,0,0
50,17,17,3.267986656,3.267986656,5.295388591,5.295388591,0,0
50,18,18,3.879711328,3.879711328,4.238584222,4.238584222,0,0
50,19,19,3.54113833,3.54113833,6.475312624,6.475312624,0,0
51,0,0,NA,5.387600311,NA,3.692549848,1,1
51,1,1,4.823436477,4.823436477,4.308556113,4.308556113,0,1
51,2,2,NA,5.496058318,NA,3.943600541,1,1
51,3,3,NA,4.604244608,NA,4.808600183,1,1
51,4,4,5.621064416,5.621064416,4.370690988,4.370690988,0,1
51,5,5,3.703046111,3.703046111,5.472119847,5.472119847,0,1
51,6,6,3.817432225,3.817432225,5.59172939,5.59172939,0,1
51,7,7,4.348372294,4.348372294,5.032769423,5.032769423,0,1
51,8,8,4.772067377,4.772067377,4.528065652,4.528065652,0,1
51,9,9,5.141541341,5.141541341,2.991202967,2.991202967,0,1
51,10,10,NA,5.830571922,NA,4.502062021,1,1
51,11,11,4.402023958,4.402023958,4.693168228,4.693168228,0,1
51,12,12,NA,5.756208363,NA,3.521353661,1,1
51,13,13,NA,4.244106318,NA,5.76666542,1,1
51,14,14,4.09629597,4.09629597,5.490315964,5.490315964,0,1
51,15,15,5.821886373,5.821886373,2.747458642,2.747458642,0,1
51,16,16,NA,4.080293847,NA,4.678572737,1,1
51,17,17,4.163767961,4.163767961,4.29855744,4.29855744,0,1
51,18,18,4.732115317,4.732115317,3.45063717,3.45063717,0,1
51,19,19,5.333230617,5.333230617,4.095749212,4.095749212,0,1
52,0,0,3.415207293,3.415207293,4.348270373,4.348270373,0,1
52,1,1,3.559119822,3.559119822,3.649127497,3.649127497,0,1
52,2,2,NA,2.877277177,NA,4.235125075,1,1
52,3,3,2.187806996,2.187806996,4.117338788,4.117338788,0,1
52,4,4,3.120090272,3.120090272,4.102508676,4.102508676,0,1
52,5,5,2.444285698,2.444285698,4.040849753,4.040849753,0,1
52,6,6,4.040435369,4.040435369,3.637474172,3.637474172,0,1
52,7,7,3.929592246,3.929592246,3.219143577,3.219143577,0,1
52,8,8,2.182350392,2.182350392,4.303538045,4.303538045,0,1
52,9,9,2.121365124,2.121365124,4.395968878,4.395968878,0,1
52,10,10,3.012710059,3.012710059,3.955436254,3.955436254,0,1
52,11,11,1.977531093,1.977531093,4.151323091,4.151323091,0,1
52,12,12,2.87137971,2.87137971,3.238927306,3.238927306,0,1
52,13,13,1.48564413,1.48564413,4.795163679,4.795163679,0,1
52,14,14,2.072300404,2.072300404,3.124745346,3.124745346,0,1
52,15,15,1.71595489,1.71595489,4.333396469,4.333396469,0,1
52,16,16,2.122438076,2.122438076,3.398772775,3.398772775,0,1
52,17,17,1.713677858,1.713677858,5.209025246,5.209025246,0,1
52,18,18,3.139278516,3.139278516,3.427567396,3.427567396,0,1
52,19,19,1.812737486,1.812737486,3.100826625,3.100826625,0,1
53,0,0,5.35987515,5.35987515,4.647814373,4.647814373,0,0
53,1,1,4.841936423,4.841936423,4.47417574,4.47417574,0,0
53,2,2,3.950313509,3.950313509,5.877022558,5.877022558,0,0
53,3,3,5.658239002,5.658239002,3.648270921,3.648270921,0,0
53,4,4,5.365164191,5.365164191,5.684123675,5.684123675,0,0
53,5,5,4.701801293,4.701801293,7.853297196,7.853297196,0,0
53,6,6,4.450429876,4.450429876,5.066543018,5.066543018,0,0
53,7,7,5.242668833,5.242668833,5.132840315,5.132840315,0,0
53,8,8,NA,6.348250346,NA,2.939206302,1,0
53,9,9,4.121514098,4.121514098,5.716244902,5.716244902,0,0
53,10,10,4.204052614,4.204052614,6.595516447,6.595516447,0,0
53,11,11,5.820195323,5.820195323,4.189837453,4.189837453,0,0
53,12,12,4.606753347,4.606753347,6.929441574,6.929441574,0,0
53,13,13,3.724773485,3.724773485,5.903720973,5.903720973,0,0
53,14,14,5.547071643,5.547071643,4.555065979,4.555065979,0,0
53,15,15,NA,5.264591004,NA,4.104332983,1,0
53,16,16,NA,5.611814063,NA,3.499089924,1,0
53,17,17,5.485980153,5.485980153,3.225697493,3.225697493,0,0
53,18,18,NA,4.919097002,NA,4.253728986,1,0
53,19,19,3.537123923,3.537123923,5.174423692,5.174423692,0,0
54,0,0,5.093098008,5.093098008,4.385216409,4.385216409,0,0
54,1,1,5.362446859,5.362446859,4.385798169,4.385798169,0,0
54,2,2,4.976330626,4.976330626,3.703453255,3.703453255,0,0
54,3,3,5.669267777,5.669267777,4.825107748,4.825107748,0,0
54,4,4,5.808522682,5.808522682,5.837541969,5.837541969,0,0
54,5,5,5.250379758,5.250379758,3.640017057,3.640017057,0,0
54,6,6,4.932062867,4.932062867,3.730005955,3.730005955,0,0
54,7,7,5.049045851,5.049045851,4.052199679,4.052199679,0,0
54,8,8,5.015573099,5.015573099,4.098882418,4.098882418,0,0
54,9,9,4.764722451,4.764722451,4.012956177,4.012956177,0,0
54,10,10,4.496480779,4.496480779,1.706771501,1.706771501,0,0
54,11,11,5.355558422,5.355558422,5.097383736,5.097383736,0,0
54,12,12,5.143595727,5.143595727,2.397277193,2.397277193,0,0
54,13,13,4.638001924,4.638001924,3.649792725,3.649792725,0,0
54,14,14,4.929366495,4.929366495,2.715245272,2.715245272,0,0
54,15,15,4.943373974,4.943373974,3.815595416,3.815595416,0,0
54,16,16,4.378595096,4.378595096,2.908159222,2.908159222,0,0
54,17,17,5.344773236,5.344773236,4.732727955,4.732727955,0,0
54,18,18,4.898729949,4.898729949,3.195045712,3.195045712,0,0
54,19,19,5.19865744,5.19865744,3.998407016,3.998407016,0,0
55,0,0,NA,5.516365962,NA,6.325263533,1,1
55,1,1,5.798453263,5.798453263,3.751294314,3.751294314,0,1
55,2,2,4.812323083,4.812323083,5.043793625,5.043793625,0,1
55,3,3,NA,5.34005831,NA,4.261089585,1,1
55,4,4,4.874189626,4.874189626,5.36343159,5.36343159,0,1
55,5,5,5.233116663,5.233116663,4.173104498,4.173104498,0,1
55,6,6,4.13846781,4.13846781,6.701094452,6.701094452,0,1
55,7,7,4.432837618,4.432837618,6.23772633,6.23772633,0,1
55,8,8,4.487250995,4.487250995,4.774598751,4.774598751,0,1
55,9,9,NA,4.936908225,NA,5.190783272,1,1
55,10,10,5.324965772,5.324965772,4.652833232,4.652833232,0,1
55,11,11,4.708248571,4.708248571,5.598910926,5.598910926,0,1
55,12,12,NA,6.057721523,NA,5.376229059,1,1
55,13,13,NA,6.395398853,NA,5.275186789,1,1
55,14,14,NA,6.403925573,NA,4.077418461,1,1
55,15,15,NA,5.996447496,NA,3.551995511,1,1
55,16,16,NA,7.235621804,NA,4.160942371,1,1
55,17,17,NA,4.876108187,NA,5.863672874,1,1
55,18,18,5.522784041,5.522784041,5.639646566,5.639646566,0,1
55,19,19,NA,4.906189981,NA,4.96189767,1,1
56,0,0,4.429122459,4.429122459,2.170555197,2.170555197,0,0
56,1,1,4.864971615,4.864971615,4.439168128,4.439168128,0,0
56,2,2,5.262082756,5.262082756,4.662819812,4.662819812,0,0
56,3,3,4.997049708,4.997049708,3.818442534,3.818442534,0,0
56,4,4,4.798227378,4.798227378,4.037005187,4.037005187,0,0
56,5,5,5.545873695,5.545873695,3.709300933,3.709300933,0,0
56,6,6,5.030883159,5.030883159,2.470643255,2.470643255,0,0
56,7,7,4.435838583,4.435838583,5.114437489,5.114437489,0,0
56,8,8,4.567499387,4.567499387,4.270507306,4.270507306,0,0
56,9,9,4.664198136,4.664198136,3.956019018,3.956019018,0,0
56,10,10,4.563246285,4.563246285,3.680815778,3.680815778,0,0
56,11,11,4.964816665,4.964816665,3.947704761,3.947704761,0,0
56,12,12,4.510819447,4.510819447,4.013192348,4.013192348,0,0
56,13,13,5.277145985,5.277145985,1.167002178,1.167002178,0,0
56,14,14,4.544005971,4.544005971,4.884630191,4.884630191,0,0
56,15,15,4.694789324,4.694789324,3.925700465,3.925700465,0,0
56,16,16,4.779679401,4.779679401,4.430792702,4.430792702,0,0
56,17,17,5.159646212,5.159646212,1.749312051,1.749312051,0,0
56,18,18,5.148192882,5.148192882,1.901239768,1.901239768,0,0
56,19,19,5.584267866,5.584267866,4.066387144,4.066387144,0,0
57,0,0,5.015302323,5.015302323,6.205800731,6.205800731,0,1
57,1,1,5.650548989,5.650548989,5.393562601,5.393562601,0,1
57,2,2,4.486051864,4.486051864,5.044967963,5.044967963,0,1
57,3,3,5.159000533,5.159000533,3.444715295,3.444715295,0,1
57,4,4,5.023937697,5.023937697,4.693747283,4.693747283,0,1
57,5,5,5.191078227,5.191078227,5.527856864,5.527856864,0,1
57,6,6,4.614589876,4.614589876,4.99382386,4.99382386,0,1
57,7,7,5.549095926,5.549095926,5.490011804,5.490011804,0,1
57,8,8,4.75314211,4.75314211,4.368294238,4.368294238,0,1
57,9,9,5.386025022,5.386025022,5.318749068,5.318749068,0,1
57,10,10,NA,6.296952942,NA,2.374739311,1,1
57,11,11,4.944242991,4.944242991,5.26964944,5.26964944,0,1
57,12,12,4.706921645,4.706921645,3.006805731,3.006805731,0,1
57,13,13,5.060023742,5.060023742,5.626240107,5.626240107,0,1
57,14,14,5.011577831,5.011577831,4.372404029,4.372404029,0,1
57,15,15,5.454419833,5.454419833,4.926448152,4.926448152,0,1
57,16,16,4.616736755,4.616736755,4.442255815,4.442255815,0,1
57,17,17,4.736374022,4.736374022,3.951808371,3.951808371,0,1
57,18,18,5.089730169,5.089730169,4.763782418,4.763782418,0,1
57,19,19,5.204989549,5.204989549,5.502728301,5.502728301,0,1
58,0,0,3.619280522,3.619280522,3.220155239,3.220155239,0,0
58,1,1,4.756579948,4.756579948,0.799052155,0.799052155,0,0
58,2,2,4.286865244,4.286865244,3.005250421,3.005250421,0,0
58,3,3,4.509147458,4.509147458,1.640469759,1.640469759,0,0
58,4,4,4.262844863,4.262844863,2.451894841,2.451894841,0,0
58,5,5,4.41900908,4.41900908,2.611610045,2.611610045,0,0
58,6,6,3.939834749,3.939834749,2.028487654,2.028487654,0,0
58,7,7,4.7022581,4.7022581,2.566019872,2.566019872,0,0
58,8,8,4.185730585,4.185730585,2.22455704,2.22455704,0,0
58,9,9,4.099012933,4.099012933,2.46169013,2.46169013,0,0
58,10,10,4.746243578,4.746243578,2.209643746,2.209643746,0,0
58,11,11,4.127561531,4.127561531,2.657526223,2.657526223,0,0
58,12,12,3.300659798,3.300659798,3.167751449,3.167751449,0,0
58,13,13,4.266538477,4.266538477,1.510590118,1.510590118,0,0
58,14,14,3.587285025,3.587285025,1.541491724,1.541491724,0,0
58,15,15,3.413992579,3.413992579,2.867041005,2.867041005,0,0
58,16,16,NA,3.773184302,NA,1.509546151,1,0
58,17,17,3.907737314,3.907737314,3.819308798,3.819308798,0,0
58,18,18,3.595888004,3.595888004,2.56611266,2.56611266,0,0
58,19,19,3.412120662,3.412120662,1.9567262,1.9567262,0,0
59,0,0,3.897504237,3.897504237,2.753146424,2.753146424,0,0
59,1,1,5.879491753,5.879491753,3.274095587,3.274095587,0,0
59,2,2,3.364166466,3.364166466,3.257689031,3.257689031,0,0
59,3,3,3.939213731,3.939213731,3.262925661,3.262925661,0,0
59,4,4,5.389934045,5.389934045,2.856376417,2.856376417,0,0
59,5,5,4.716729277,4.716729277,4.078353449,4.078353449,0,0
59,6,6,5.380260282,5.380260282,2.806239464,2.806239464,0,0
59,7,7,NA,4.775931127,NA,3.462470612,1,0
59,8,8,3.991038773,3.991038773,3.441756546,3.441756546,0,0
59,9,9,6.087938523,6.087938523,2.83153413,2.83153413,0,0
59,10,10,NA,5.195490375,NA,4.229232168,1,0
59,11,11,5.434604512,5.434604512,3.749782698,3.749782698,0,0
59,12,12,NA,5.612838443,NA,1.890943698,1,0
59,13,13,NA,4.923943037,NA,4.451009014,1,0
59,14,14,4.027023227,4.027023227,4.172562483,4.172562483,0,0
59,15,15,NA,5.239823899,NA,3.311534767,1,0
59,16,16,NA,4.500695332,NA,3.327458823,1,0
59,17,17,NA,4.971966998,NA,3.200722457,1,0
59,18,18,NA,3.876894389,NA,4.033963139,1,0
59,19,19,3.905184262,3.905184262,1.827600226,1.827600226,0,0
60,0,0,3.596937152,3.596937152,2.965067059,2.965067059,0,0
60,1,1,2.700370185,2.700370185,3.564940494,3.564940494,0,0
60,2,2,3.493440214,3.493440214,5.000755735,5.000755735,0,0
60,3,3,1.427761229,1.427761229,6.351899287,6.351899287,0,0
60,4,4,3.80841541,3.80841541,3.541831015,3.541831015,0,0
60,5,5,3.20655823,3.20655823,3.291893281,3.291893281,0,0
60,6,6,3.00174082,3.00174082,2.963541336,2.963541336,0,0
60,7,7,3.322663805,3.322663805,4.630374585,4.630374585,0,0
60,8,8,3.312505849,3.312505849,2.435302013,2.435302013,0,0
60,9,9,2.758461314,2.758461314,5.290408093,5.290408093,0,0
60,10,10,3.482670071,3.482670071,4.991223197,4.991223197,0,0
60,11,11,3.479932843,3.479932843,2.573337843,2.573337843,0,0
60,12,12,2.813168635,2.813168635,3.492852974,3.492852974,0,0
60,13,13,4.505262038,4.505262038,4.165596285,4.165596285,0,0
60,14,14,4.088127495,4.088127495,4.030419577,4.030419577,0,0
60,15,15,3.752694381,3.752694381,3.397004013,3.397004013,0,0
60,16,16,2.499287945,2.499287945,4.594374748,4.594374748,0,0
60,17,17,3.254253792,3.254253792,2.684900236,2.684900236,0,0
60,18,18,3.946020512,3.946020512,1.990858911,1.990858911,0,0
60,19,19,2.810720912,2.810720912,4.400714244,4.400714244,0,0
61,0,0,4.595944754,4.595944754,5.618650986,5.618650986,0,1
61,1,1,3.45832338,3.45832338,4.692031818,4.692031818,0,1
61,2,2,4.750353846,4.750353846,6.024715224,6.024715224,0,1
61,3,3,3.702848754,3.702848754,5.009005945,5.009005945,0,1
61,4,4,4.513872634,4.513872634,6.060484802,6.060484802,0,1
61,5,5,2.769188492,2.769188492,6.370523741,6.370523741,0,1
61,6,6,2.872629958,2.872629958,5.0876738,5.0876738,0,1
61,7,7,3.136507349,3.136507349,3.320159896,3.320159896,0,1
61,8,8,3.563254006,3.563254006,5.152434813,5.152434813,0,1
61,9,9,NA,4.275016507,NA,4.243502537,1,1
61,10,10,3.226123576,3.226123576,4.520583006,4.520583006,0,1
61,11,11,NA,6.719560886,NA,4.138194579,1,1
61,12,12,NA,4.135245825,NA,3.38582019,1,1
61,13,13,4.318172244,4.318172244,6.300059348,6.300059348,0,1
61,14,14,3.435541467,3.435541467,5.712916025,5.712916025,0,1
61,15,15,4.126518972,4.126518972,4.965935284,4.965935284,0,1
61,16,16,4.215045124,4.215045124,5.031586809,5.031586809,0,1
61,17,17,2.645686621,2.645686621,4.072769239,4.072769239,0,1
61,18,18,2.455199846,2.455199846,5.820423569,5.820423569,0,1
61,19,19,3.734415407,3.734415407,5.032445975,5.032445975,0,1
62,0,0,NA,6.546895997,NA,4.829641463,1,0
62,1,1,5.591106757,5.591106757,3.739123631,3.739123631,0,0
62,2,2,4.079813885,4.079813885,3.282195299,3.282195299,0,0
62,3,3,4.776570986,4.776570986,3.281588588,3.281588588,0,0
62,4,4,6.099404096,6.099404096,4.306279142,4.306279142,0,0
62,5,5,6.041535837,6.041535837,2.612300152,2.612300152,0,0
62,6,6,5.54573494,5.54573494,3.598306768,3.598306768,0,0
62,7,7,5.122356615,5.122356615,2.495119768,2.495119768,0,0
62,8,8,5.445213893,5.445213893,3.892107574,3.892107574,0,0
62,9,9,5.04186226,5.04186226,2.572080691,2.572080691,0,0
62,10,10,4.535638565,4.535638565,5.638254804,5.638254804,0,0
62,11,11,5.72741145,5.72741145,2.397844744,2.397844744,0,0
62,12,12,5.400014822,5.400014822,1.1443079,1.1443079,0,0
62,13,13,4.988210554,4.988210554,1.820377566,1.820377566,0,0
62,14,14,5.081067519,5.081067519,3.743179353,3.743179353,0,0
62,15,15,4.921170454,4.921170454,2.344728861,2.344728861,0,0
62,16,16,4.776968062,4.776968062,1.834577843,1.834577843,0,0
62,17,17,5.116935837,5.116935837,2.682137387,2.682137387,0,0
62,18,18,4.9788961,4.9788961,4.040965726,4.040965726,0,0
62,19,19,4.733488697,4.733488697,5.38874746,5.38874746,0,0
63,0,0,4.823872411,4.823872411,2.97871756,2.97871756,0,1
63,1,1,NA,4.336289862,NA,4.151105141,1,1
63,2,2,4.664881452,4.664881452,4.033654515,4.033654515,0,1
63,3,3,4.769731314,4.769731314,2.632912018,2.632912018,0,1
63,4,4,5.344351233,5.344351233,2.621171074,2.621171074,0,1
63,5,5,4.219072932,4.219072932,3.468649174,3.468649174,0,1
63,6,6,4.826443144,4.826443144,4.249818704,4.249818704,0,1
63,7,7,4.274762241,4.274762241,3.979318112,3.979318112,0,1
63,8,8,3.79191372,3.79191372,4.005012636,4.005012636,0,1
63,9,9,4.1922993,4.1922993,2.185393963,2.185393963,0,1
63,10,10,4.809056864,4.809056864,3.265756994,3.265756994,0,1
63,11,11,4.945699209,4.945699209,1.392794469,1.392794469,0,1
63,12,12,2.860951084,2.860951084,1.587849922,1.587849922,0,1
63,13,13,3.83220029,3.83220029,3.284075183,3.284075183,0,1
63,14,14,5.23808579,5.23808579,1.426981274,1.426981274,0,1
63,15,15,NA,3.186372846,NA,1.088413625,1,1
63,16,16,3.250184447,3.250184447,2.516067556,2.516067556,0,1
63,17,17,3.523890625,3.523890625,4.330480607,4.330480607,0,1
63,18,18,4.53891729,4.53891729,4.772274644,4.772274644,0,1
63,19,19,3.457766873,3.457766873,2.221093069,2.221093069,0,1
64,0,0,4.971138161,4.971138161,4.518468152,4.518468152,0,1
64,1,1,5.189541299,5.189541299,4.668999572,4.668999572,0,1
64,2,2,NA,5.769350323,NA,1.877261059,1,1
